category_id,category_code,count_purchase_category,sales_category,best_selling_product_id,count_purchase_product,sales_product,category_sales_per
2053013561982059281,not specified,13,336.46,25300080,3,33.33,0.099060809605896689
2053013561982059281,apparel.costume,13,336.46,25300080,3,33.33,0.099060809605896689
2053013558098133555,furniture.kitchen.table,12,151.81,31200829,5,98.04,0.645807259073842303
2053013558098133555,not specified,12,151.81,31200829,5,98.04,0.645807259073842303
2098563448148329133,not specified,12,1087.91,43100029,4,638.36,0.586776479672031694
2098563448148329133,not specified,12,1087.91,43100015,4,16.36,0.015038008658804497
2232732081383800932,not specified,12,361.89,26013693,3,27.81,0.076846555583188262
2232732081383800932,not specified,12,361.89,26013710,3,221.12,0.611014396639862942
2232732082868584591,electronics.audio.music_tools.piano,12,702.73,15200113,3,216.97,0.308753006133223286
2232732113403118398,kids.swing,12,2296.63,22100111,6,342.84,0.149279596626361234
2232732127638585506,apparel.shoes,12,740.26,100008813,7,423.43,0.572001729122200308
2053013562476987177,kids.skates,12,305.10,100009695,5,106.80,0.350049164208456244
2232732062190666582,appliances.kitchen.hood,12,1989.60,2402878,5,257.15,0.129247084841174105
2232732130230665442,apparel.shoes,12,148.98,58900003,11,123.75,0.830648409182440596
2232732134299140424,apparel.tshirt,12,821.37,100016647,6,404.58,0.492567296102852551
2053013559138321009,apparel.trousers,11,1437.69,100020844,2,97.30,0.067678011254164667
2075210506573972478,not specified,11,148.48,36700031,3,28.56,0.192349137931034483
2078957461921858354,not specified,11,240.46,37800005,2,28.78,0.119687266073359394
2078957461921858354,not specified,11,240.46,37800034,2,62.04,0.258005489478499543
2110187392055903187,not specified,11,586.70,46100004,5,206.30,0.351627748423385035
2119910569631810087,not specified,11,5488.17,48700031,3,3777.63,0.688322336953848004
2124430574616576362,not specified,11,218.86,48900006,4,66.05,0.301791099332906881
2126679657276244294,not specified,11,414.25,49700015,7,268.45,0.648038624019312010
2134905035589419799,not specified,11,1272.94,51200009,1,41.19,0.032358162992756925
2134905035589419799,not specified,11,1272.94,51200062,1,375.96,0.295347777585746382
2134905035589419799,not specified,11,1272.94,51200075,1,69.19,0.054354486464405235
2134905035589419799,not specified,11,1272.94,100011053,1,91.59,0.071951545241723883
2134905035589419799,not specified,11,1272.94,51200010,1,179.28,0.140839316857039609
2134905035589419799,not specified,11,1272.94,51200020,1,95.32,0.074881769761339890
2134905035589419799,not specified,11,1272.94,100008366,1,59.69,0.046891448143667416
2134905035589419799,not specified,11,1272.94,51200008,1,41.19,0.032358162992756925
2134905035589419799,not specified,11,1272.94,51200032,1,101.64,0.079846654202083366
2134905035589419799,not specified,11,1272.94,51200007,1,167.31,0.131435888572909956
2134905035589419799,not specified,11,1272.94,51200059,1,50.58,0.039734787185570412
2146660887346282824,apparel.tshirt,11,203.91,43200112,4,34.92,0.171252022951302045
2175419595093967522,not specified,11,2318.22,50700002,2,617.26,0.266264634072693705
2232732098546893297,apparel.shoes.keds,11,3240.60,29800023,4,679.44,0.209664876874652842
2232732109250757334,construction.tools.painting,11,5750.63,100024151,4,1821.76,0.316793116580270336
2232732114200036176,construction.tools.light,11,641.69,100025530,3,177.60,0.276769156446259097
2053013558072967729,not specified,11,50.11,31300087,9,36.81,0.734583915386150469
2069241409453425602,appliances.kitchen.grill,11,2309.08,100020625,3,229.32,0.099312280215497081
2116907507954745551,not specified,11,1122.63,48500001,5,373.25,0.332478198515984786
2134905045328592909,not specified,11,441.64,43700063,2,64.36,0.145729553482474414
2134905045328592909,not specified,11,441.64,43700053,2,73.10,0.165519427588080790
2159649186167915110,not specified,11,176.99,58900003,7,84.57,0.477823605853438047
2232732086089810123,electronics.smartphone,11,108.58,18000929,2,15.40,0.141830908086203721
2232732110274167538,appliances.kitchen.kettle,11,3245.64,100023777,3,1311.99,0.404231522904573520
2232732092892971374,not specified,11,1014.70,26021751,4,22.56,0.022233172366216616
2053013557762589215,construction.tools.pump,10,370.15,44400147,2,92.66,0.250330946913413481
2053013565589160919,apparel.pajamas,10,3916.82,100039883,4,499.36,0.127491179068734330
2071489994693804498,not specified,10,80.29,36400006,3,20.76,0.258562710175613401
2110187395394568257,appliances.kitchen.refrigerators,10,2715.30,46800011,1,93.70,0.034508157477995065
2110187395394568257,appliances.kitchen.refrigerators,10,2715.30,46800022,1,1148.70,0.423047177107501933
2110187395394568257,appliances.kitchen.refrigerators,10,2715.30,46800028,1,77.20,0.028431480867675763
2110187395394568257,appliances.kitchen.refrigerators,10,2715.30,46800031,1,102.94,0.037911096379773874
2110187395394568257,appliances.kitchen.refrigerators,10,2715.30,46800006,1,241.94,0.089102493278827386
2110187395394568257,appliances.kitchen.refrigerators,10,2715.30,46800012,1,115.65,0.042591978786874379
2110187395394568257,appliances.kitchen.refrigerators,10,2715.30,46800017,1,495.41,0.182451294516259713
2110187395394568257,appliances.kitchen.refrigerators,10,2715.30,46800030,1,63.64,0.023437557544286083
2110187395394568257,appliances.kitchen.refrigerators,10,2715.30,46800014,1,221.70,0.081648436636835709
2110187395394568257,appliances.kitchen.refrigerators,10,2715.30,46800038,1,154.42,0.056870327403970095
2232732112438428456,apparel.tshirt,10,46.80,24500016,9,42.12,0.900000000000000000
2053013562502153003,auto.accessories.anti_freeze,10,154.20,56500011,10,154.20,1.000000000000000000
2053013565152953281,apparel.shoes.step_ins,10,438.30,100054416,2,113.26,0.258407483458818161
2053013565857596389,apparel.shoes.ballet_shoes,10,299.89,28715730,2,100.38,0.334722731668278369
2086471225382536008,not specified,10,525.07,40700033,3,140.47,0.267526234597291790
2134905045177597961,sport.tennis,10,283.22,40400046,3,166.02,0.586187416142927759
2156501936323428882,not specified,10,48.65,58100005,1,2.29,0.047070914696813977
2156501936323428882,not specified,10,48.65,100006851,1,5.46,0.112230215827338129
2156501936323428882,not specified,10,48.65,58100083,1,2.30,0.047276464542651593
2156501936323428882,not specified,10,48.65,58100104,1,6.95,0.142857142857142857
2156501936323428882,not specified,10,48.65,58100107,1,6.18,0.127029804727646454
2156501936323428882,not specified,10,48.65,58100130,1,12.74,0.261870503597122302
2156501936323428882,not specified,10,48.65,58100135,1,2.65,0.054470709146968140
2156501936323428882,not specified,10,48.65,58100053,1,1.70,0.034943473792394656
2156501936323428882,not specified,10,48.65,58100232,1,5.32,0.109352517985611511
2156501936323428882,not specified,10,48.65,100028083,1,3.06,0.062898252826310380
2232732119400973272,apparel.costume,10,342.33,39800059,2,59.20,0.172932550463003535
2053013556881785325,furniture.living_room.chair,10,65.97,36400012,3,12.48,0.189176898590268304
2060981320548352046,not specified,10,176.63,34100036,5,33.35,0.188812772462209138
2075210506532029436,not specified,10,275.16,36800007,7,207.20,0.753016426806221835
2127424806855902066,not specified,10,594.06,50100049,2,155.98,0.262566070767262566
2232732100660822557,country_yard.cultivator,10,794.65,28719797,2,200.78,0.252664695148807651
2164598684107407750,not specified,9,1613.47,60900000,6,957.16,0.593230738718414349
2106830258215846573,not specified,9,967.74,45400115,1,457.58,0.472833612333891334
2106830258215846573,not specified,9,967.74,45400127,1,95.80,0.098993531320395974
2106830258215846573,not specified,9,967.74,45400077,1,56.60,0.058486783640233947
2106830258215846573,not specified,9,967.74,45400083,1,77.20,0.079773492880319094
2106830258215846573,not specified,9,967.74,45400109,1,52.09,0.053826440986215306
2106830258215846573,not specified,9,967.74,45400167,1,6.15,0.006355012710025420
2106830258215846573,not specified,9,967.74,45400056,1,185.14,0.191311715956765247
2106830258215846573,not specified,9,967.74,45400101,1,22.14,0.022878045756091512
2106830258215846573,not specified,9,967.74,45400140,1,15.04,0.015541364416062165
2149484526546452752,apparel.trousers,9,390.73,55700141,4,185.32,0.474291710388247639
2232732071208420303,furniture.living_room.chair,9,184.48,6902632,4,48.40,0.262359063313096271
2232732119669408734,apparel.shoes,9,252.91,34100010,4,205.84,0.813886362737732790
2232732120684430330,apparel.shoes,9,723.94,43400006,4,144.04,0.198966765201536039
2232732120684430330,apparel.shoes,9,723.94,43400016,4,429.56,0.593364090946763544
2171876361721872578,apparel.costume,9,2969.95,100006352,2,663.08,0.223263017895924174
2232732083690668195,not specified,9,421.45,16000087,2,127.90,0.303476094435876142
2232732083690668195,not specified,9,421.45,16001079,2,34.38,0.081575513109502907
2053013555657048481,not specified,9,660.38,29300555,2,220.86,0.334443805081922529
2053013555657048481,apparel.underwear,9,660.38,29300507,2,90.04,0.136345740331324389
2053013560581161671,auto.accessories.compressor,9,467.91,22600044,2,119.96,0.256374089034215982
2053013560581161671,auto.accessories.compressor,9,467.91,41900007,2,100.80,0.215426043469898057
2090971685539807320,not specified,9,1479.85,40000012,5,896.30,0.605669493529749637
2125931803410694331,not specified,9,5704.12,49300022,1,810.83,0.142148131525984727
2125931803410694331,not specified,9,5704.12,49300056,1,499.37,0.087545493432816981
2125931803410694331,not specified,9,5704.12,49300037,1,875.18,0.153429450993317111
2125931803410694331,not specified,9,5704.12,49300167,1,1001.31,0.175541538396807921
2125931803410694331,not specified,9,5704.12,100032527,1,373.24,0.065433406029326171
2125931803410694331,not specified,9,5704.12,100032568,1,540.55,0.094764836644390370
2125931803410694331,not specified,9,5704.12,49300039,1,875.18,0.153429450993317111
2125931803410694331,not specified,9,5704.12,49300073,1,342.35,0.060018022061246958
2125931803410694331,not specified,9,5704.12,100032589,1,386.11,0.067689669922792648
2127424820051182462,apparel.sock,9,280.38,8400237,3,100.13,0.357122476638847279
2134905045538308115,not specified,9,2059.47,49600005,2,457.66,0.222222222222222222
2134905045538308115,not specified,9,2059.47,49600006,2,457.66,0.222222222222222222
2134905045538308115,not specified,9,2059.47,49600009,2,457.66,0.222222222222222222
2171876346882425704,not specified,9,307.36,100001221,3,89.58,0.291449765747006767
2232732062115169108,computers.peripherals.printer,9,2554.16,1600638,3,749.81,0.293564224637454192
2232732107312988837,apparel.shorts,9,1972.19,13600301,2,236.72,0.120029003290757990
2053013556990837237,furniture.kitchen.table,8,117.37,31300087,3,12.27,0.104541194513078299
2173216763896922288,apparel.shirt,8,264.21,100013781,4,171.56,0.649331970780818288
2053013562325992225,not specified,8,90.63,27100001,2,10.30,0.113648902129537681
2053013562325992225,not specified,8,90.63,27100002,2,12.88,0.142116297031887896
2134905041696326587,not specified,8,4202.68,49500008,2,317.12,0.075456613399069165
2162513070000177858,not specified,8,3033.65,60400002,4,1434.16,0.472750646910487367
2232732083002802323,not specified,8,2057.20,15600020,8,2057.20,1.000000000000000000
2232732090862928184,not specified,8,6052.59,33900071,2,392.21,0.064800358193764983
2232732114376196948,furniture.bathroom.bath,8,762.47,31900000,6,565.80,0.742061982766535077
2232732114929845090,apparel.shoes,8,3025.16,30500003,4,1405.32,0.464544024117732616
2232732088413454589,furniture.universal.light,8,3191.28,100038469,2,164.74,0.051621919731267704
2053013565446554575,apparel.shoes.keds,8,327.89,28715994,1,51.46,0.156942877184421605
2053013565446554575,apparel.shoes.keds,8,327.89,28700237,1,38.35,0.116959956082832657
2053013565446554575,apparel.shoes.keds,8,327.89,28714607,1,46.70,0.142425813535026991
2053013565446554575,apparel.shoes.keds,8,327.89,100024150,1,20.24,0.061728018542803989
2053013565446554575,apparel.shoes.keds,8,327.89,100024158,1,14.66,0.044710116197505261
2053013565446554575,apparel.shoes.keds,8,327.89,28705186,1,38.35,0.116959956082832657
2053013565446554575,apparel.shoes.keds,8,327.89,28714052,1,66.67,0.203330385190155235
2053013565446554575,apparel.shoes.keds,8,327.89,28715993,1,51.46,0.156942877184421605
2075962341790319330,not specified,8,78.60,37100022,1,14.41,0.183333333333333333
2075962341790319330,not specified,8,78.60,37100189,1,3.86,0.049109414758269720
2075962341790319330,not specified,8,78.60,37100211,1,5.12,0.065139949109414758
2075962341790319330,not specified,8,78.60,37100003,1,13.39,0.170356234096692112
2075962341790319330,not specified,8,78.60,37100170,1,4.76,0.060559796437659033
2075962341790319330,not specified,8,78.60,37100301,1,28.31,0.360178117048346056
2075962341790319330,not specified,8,78.60,37100177,1,4.12,0.052417302798982188
2075962341790319330,not specified,8,78.60,37100269,1,4.63,0.058905852417302799
2110937189033444097,accessories.bag,8,532.02,46900046,3,144.66,0.271907071162738243
2232732109359809240,construction.tools.painting,8,136.70,18100011,1,9.18,0.067154352596927579
2232732109359809240,construction.tools.painting,8,136.70,18100048,1,16.73,0.122384784198975860
2232732109359809240,construction.tools.painting,8,136.70,18100006,1,24.58,0.179809802487198244
2232732109359809240,construction.tools.painting,8,136.70,18100042,1,15.57,0.113899049012435991
2232732109359809240,construction.tools.painting,8,136.70,18100061,1,15.37,0.112435991221653255
2232732109359809240,construction.tools.painting,8,136.70,18100091,1,14.78,0.108119970738844184
2232732109359809240,construction.tools.painting,8,136.70,18100096,1,17.07,0.124871982443306511
2232732109359809240,construction.tools.painting,8,136.70,18100003,1,23.42,0.171324067300658376
2053013553610228007,auto.accessories.radar,7,482.19,6301916,6,407.54,0.845185507787386715
2150829959453606568,not specified,7,107.94,56500011,7,107.94,1.000000000000000000
2162513024617808683,not specified,7,126.80,60300005,4,113.24,0.893059936908517350
2232732083757777061,not specified,7,94.21,45200016,1,10.27,0.109011782188727311
2232732083757777061,not specified,7,94.21,45200018,1,23.42,0.248593567561829954
2232732083757777061,not specified,7,94.21,45200024,1,7.98,0.084704383823373315
2232732083757777061,not specified,7,94.21,45200048,1,12.40,0.131620847043838234
2232732083757777061,not specified,7,94.21,45200050,1,7.98,0.084704383823373315
2232732083757777061,not specified,7,94.21,45200001,1,21.42,0.227364398683791530
2232732083757777061,not specified,7,94.21,45200039,1,10.74,0.114000636875066341
2232732113235346234,apparel.tshirt,7,2421.50,23100033,3,923.29,0.381288457567623374
2053013559608083083,medicine.tools.tonometer,7,160.92,100008209,2,60.74,0.377454635843897589
2053013559608083083,medicine.tools.tonometer,7,160.92,100007849,2,27.28,0.169525229927914492
2053013562527318829,furniture.living_room.cabinet,7,1663.97,56100001,3,526.89,0.316646333768036683
2053013562527318829,furniture.living_room.cabinet,7,1663.97,56100013,3,964.57,0.579679922113980420
2098563460336976001,construction.tools.pump,7,48.61,43000004,2,9.58,0.197078790372351368
2116907525143003265,sport.bicycle,7,279.35,48100000,4,57.54,0.205978163594057634
2141478391264576072,not specified,7,38.41,39000001,2,3.60,0.093725592293673523
2232732081979392118,furniture.living_room.cabinet,7,2254.24,100017956,2,682.38,0.302709560650152601
2232732098135851495,apparel.shoes,7,710.22,28715841,3,131.27,0.184830052659739236
2232732124778070108,apparel.shirt,7,263.19,35800000,4,144.04,0.547285231201793381
2060981320514797612,furniture.living_room.shelving,6,151.24,34000000,4,70.96,0.469188045490610949
2060981320514797612,not specified,6,151.24,34000000,4,70.96,0.469188045490610949
2075962323838697472,kids.skates,6,204.43,38000012,2,69.58,0.340361003766570464
2075962323838697472,kids.skates,6,204.43,38000011,2,69.58,0.340361003766570464
2134905045253095435,sport.tennis,6,439.12,44800142,1,36.29,0.082642557842958645
2134905045253095435,sport.tennis,6,439.12,44800095,1,64.09,0.145950992894880670
2134905045253095435,sport.tennis,6,439.12,44800054,1,33.21,0.075628529786846420
2134905045253095435,sport.tennis,6,439.12,44800031,1,76.96,0.175259610129349608
2134905045253095435,sport.tennis,6,439.12,44800048,1,164.48,0.374567316451083986
2134905045253095435,sport.tennis,6,439.12,44800083,1,64.09,0.145950992894880670
2232732127479201950,accessories.bag,6,358.50,50100002,2,146.72,0.409260808926080893
2232732127479201950,accessories.bag,6,358.50,50100073,2,115.80,0.323012552301255230
2109094161893294334,apparel.costume,6,249.70,45700032,3,123.57,0.494873848618342010
2155114825741500949,not specified,6,648.06,100009657,3,424.65,0.655263401536894732
2171876313638371452,furniture.living_room.cabinet,6,1097.16,100004944,1,344.69,0.314165664078165445
2171876313638371452,furniture.living_room.cabinet,6,1097.16,100004955,1,81.79,0.074547012286266360
2171876313638371452,furniture.living_room.cabinet,6,1097.16,100004820,1,147.22,0.134182799227095410
2171876313638371452,furniture.living_room.cabinet,6,1097.16,100004858,1,126.19,0.115015129971927522
2171876313638371452,furniture.living_room.cabinet,6,1097.16,100004384,1,210.32,0.191694921433519268
2171876313638371452,furniture.living_room.cabinet,6,1097.16,100004949,1,186.95,0.170394473003025994
2232732089503973658,not specified,6,213.61,25300170,1,12.23,0.057253873882308881
2232732089503973658,not specified,6,213.61,25300320,1,64.35,0.301249941482140349
2232732089503973658,not specified,6,213.61,25300079,1,20.49,0.095922475539534666
2232732089503973658,not specified,6,213.61,25300101,1,9.50,0.044473573334581714
2232732089503973658,not specified,6,213.61,100018575,1,70.08,0.328074528346051215
2232732089503973658,not specified,6,213.61,25300016,1,36.96,0.173025607415383175
2232732114057429836,appliances.kitchen.refrigerators,6,556.44,46800039,3,440.10,0.790920854000431313
2126679652444405974,not specified,6,127.95,49900014,1,18.02,0.140836264165689723
2126679652444405974,not specified,6,127.95,49900021,1,31.65,0.247362250879249707
2126679652444405974,not specified,6,127.95,49900061,1,12.59,0.098397811645173896
2126679652444405974,not specified,6,127.95,49900013,1,15.70,0.122704181320828449
2126679652444405974,not specified,6,127.95,49900023,1,39.82,0.311215318483782728
2126679652444405974,not specified,6,127.95,49900071,1,10.17,0.079484173505275498
2053013565681435611,apparel.shoes.sandals,6,220.07,100027045,2,92.39,0.419820966056254828
2146430800906682785,not specified,6,45.44,54700000,3,17.00,0.374119718309859155
2156718775112565355,not specified,6,1223.04,58000000,6,1223.04,1.000000000000000000
2053013555984204213,not specified,5,167.57,100047948,2,92.66,0.552962940860535895
2053013556655292897,apparel.shoes,5,262.53,52300008,2,154.44,0.588275625642783682
2053013556655292897,apparel.shoes,5,262.53,52300011,2,105.82,0.403077743495981412
2053013556755956197,appliances.kitchen.refrigerators,5,334.50,46800030,5,334.50,1.000000000000000000
2053013566537072653,kids.swing,5,1138.52,32200019,2,494.22,0.434089871060675263
2074462942123786261,not specified,5,134.36,29502767,1,17.76,0.132182197082465019
2074462942123786261,not specified,5,134.36,29502770,1,18.66,0.138880619231914260
2074462942123786261,not specified,5,134.36,29502970,1,33.46,0.249032450133968443
2074462942123786261,kids.toys,5,134.36,29503132,1,24.45,0.181973801726704376
2074462942123786261,not specified,5,134.36,29501832,1,40.03,0.297930931824947901
2232732074991682545,computers.peripherals.keyboard,5,235.00,9200534,2,97.76,0.416000000000000000
2232732074991682545,computers.peripherals.keyboard,5,235.00,9200457,2,83.40,0.354893617021276596
2232732089663357214,computers.peripherals.mouse,5,88.74,21800045,5,88.74,1.000000000000000000
2232732103907213923,furniture.kitchen.table,5,192.98,32402009,1,12.47,0.064618095139392683
2232732103907213923,furniture.kitchen.table,5,192.98,32403948,1,19.69,0.102031298580163748
2232732103907213923,furniture.kitchen.table,5,192.98,7700006,1,51.45,0.266607938646491864
2232732103907213923,furniture.kitchen.table,5,192.98,7700013,1,65.64,0.340138874494766297
2232732103907213923,furniture.kitchen.table,5,192.98,7700060,1,43.73,0.226603793139185408
2232732118536946624,apparel.shoes,5,645.44,39600016,5,645.44,1.000000000000000000
2232732119585522652,apparel.costume,5,6638.52,29900074,2,2386.16,0.359441562275928972
2053013551865397438,sport.trainer,5,13.76,57700012,2,5.92,0.430232558139534884
2053013551865397438,sport.trainer,5,13.76,57700005,2,6.94,0.504360465116279070
2053013565329114057,apparel.shoes.slipons,5,105.80,28710376,1,16.99,0.160586011342155009
2053013565329114057,apparel.shoes.slipons,5,105.80,100033415,1,4.89,0.046219281663516068
2053013565329114057,apparel.shoes.slipons,5,105.80,28710377,1,16.99,0.160586011342155009
2053013565329114057,apparel.shoes.slipons,5,105.80,28714131,1,61.78,0.583931947069943289
2053013565329114057,apparel.shoes.slipons,5,105.80,100033370,1,5.15,0.048676748582230624
2059484599456628927,not specified,5,566.15,33500003,5,566.15,1.000000000000000000
2232732074664526829,computers.peripherals.camera,5,211.08,100007797,2,126.73,0.600388478302065568
2071489994601529806,not specified,5,89.38,36200013,1,4.61,0.051577534123965093
2071489994601529806,not specified,5,89.38,36200016,1,24.94,0.279033340792123518
2071489994601529806,not specified,5,89.38,36200055,1,11.23,0.125643320653390020
2071489994601529806,not specified,5,89.38,36200017,1,15.42,0.172521816961288879
2071489994601529806,not specified,5,89.38,36200015,1,33.18,0.371223987469232490
2140784658734907686,apparel.shoes,5,228.58,52500159,2,81.86,0.358124070347361974
2146306510567768475,not specified,5,84.34,100018760,1,12.84,0.152240929570784918
2146306510567768475,not specified,5,84.34,100035712,1,20.57,0.243893763338866493
2146306510567768475,not specified,5,84.34,54800004,1,33.72,0.399810291676547309
2146306510567768475,not specified,5,84.34,100018357,1,4.37,0.051814085843016362
2146306510567768475,not specified,5,84.34,100018449,1,12.84,0.152240929570784918
2147123663017608108,apparel.glove,5,423.49,55300105,2,97.82,0.230985383362062859
2232732085041234105,apparel.shirt,5,151.10,100021238,1,25.48,0.168630046326935804
2232732085041234105,apparel.shirt,5,151.10,100046209,1,36.04,0.238517538054268696
2232732085041234105,apparel.shirt,5,151.10,100046681,1,28.06,0.185704831237590999
2232732085041234105,apparel.shirt,5,151.10,100021232,1,25.48,0.168630046326935804
2232732085041234105,apparel.shirt,5,151.10,100038932,1,36.04,0.238517538054268696
2232732110366442228,apparel.shirt,5,1290.89,100021481,1,257.15,0.199203650194826825
2232732110366442228,apparel.shirt,5,1290.89,100021487,1,272.59,0.211164390459295525
2232732110366442228,apparel.shirt,5,1290.89,20300018,1,257.15,0.199203650194826825
2232732110366442228,apparel.shirt,5,1290.89,100021478,1,205.67,0.159324187188683776
2232732110366442228,apparel.shirt,5,1290.89,100022855,1,298.33,0.231104121962367049
2232732120457937908,sport.diving,5,48.03,43000008,2,22.34,0.465125962939829273
2053013565413000141,apparel.shoes.slipons,4,259.72,28717740,2,159.59,0.614469428615432004
2053013565706601437,apparel.shoes.moccasins,4,193.32,28718170,2,118.67,0.613852679495137596
2069241407767315312,apparel.scarf,4,94.20,29600040,1,17.76,0.188535031847133758
2069241407767315312,apparel.scarf,4,94.20,29600042,1,25.48,0.270488322717622081
2069241407767315312,apparel.scarf,4,94.20,29600004,1,25.48,0.270488322717622081
2069241407767315312,apparel.scarf,4,94.20,29600031,1,25.48,0.270488322717622081
2160098698049093979,not specified,4,281.17,59000004,3,258.78,0.920368460362058541
2166773308459057374,not specified,4,722.02,61700002,1,141.57,0.196074900972272236
2166773308459057374,not specified,4,722.02,61700006,1,254.83,0.352940361762832055
2166773308459057374,not specified,4,722.02,61700000,1,196.92,0.272734827290102767
2166773308459057374,not specified,4,722.02,61700001,1,128.70,0.178249909974792942
2176851562834428674,construction.tools.welding,4,288.46,100010599,2,203.00,0.703737086597795188
2232732090409943342,furniture.bedroom.pillow,4,264.24,22900005,3,162.93,0.616598546775658492
2232732094730076568,not specified,4,113.52,29502683,2,45.82,0.403629316420014094
2232732094730076568,not specified,4,113.52,29502603,2,67.70,0.596370683579985906
2232732105014510203,apparel.sock,4,138.23,8400237,2,66.67,0.482312088548072054
2232732120852202494,apparel.shoes,4,132.04,40400014,3,127.41,0.964934868221750985
2232732135960084850,apparel.costume,4,228.82,100024897,1,68.73,0.300367100777904029
2232732135960084850,apparel.costume,4,228.82,100036087,1,7.70,0.033650904641202692
2232732135960084850,apparel.costume,4,228.82,100024572,1,78.51,0.343108119919587449
2232732135960084850,apparel.costume,4,228.82,100024899,1,73.88,0.322873874661305830
2058719829233238746,not specified,4,41.20,33200001,4,41.20,1.000000000000000000
2163212765890609705,not specified,4,161.00,100010483,2,66.42,0.412546583850931677
2163212765890609705,not specified,4,161.00,60600001,2,94.58,0.587453416149068323
2232732064673694591,appliances.kitchen.dishwasher,4,1529.05,4600626,2,604.34,0.395238873810535954
2232732082667257993,not specified,4,54.27,23400036,1,12.10,0.222959277685645845
2232732082667257993,not specified,4,54.27,23400042,1,12.05,0.222037958356366317
2232732082667257993,not specified,4,54.27,23400002,1,19.31,0.355813524967753823
2232732082667257993,not specified,4,54.27,23400045,1,10.81,0.199189238990234015
2232732088337957115,not specified,4,112.03,19900027,2,4.32,0.038561099705436044
2232732124526411862,apparel.shoes,4,273.62,100012636,1,82.37,0.301037935823404722
2232732124526411862,apparel.shoes,4,273.62,100012640,1,82.37,0.301037935823404722
2232732124526411862,apparel.shoes,4,273.62,100011516,1,47.62,0.174036985600467802
2232732124526411862,apparel.shoes,4,273.62,100022308,1,61.26,0.223887142752722754
2232732134366249290,apparel.tshirt,4,201.76,100016755,4,201.76,1.000000000000000000
2053013553425678619,apparel.costume,4,989.23,51200064,2,523.56,0.529260131617520698
2053013559222207091,not specified,4,193.32,20800006,1,28.06,0.145147941237326712
2053013559222207091,not specified,4,193.32,20800016,1,20.34,0.105214152700186220
2053013559222207091,not specified,4,193.32,100005899,1,42.21,0.218342644320297952
2053013559222207091,not specified,4,193.32,100011455,1,102.71,0.531295261742189116
2070004998778912979,not specified,4,62.68,35500017,2,27.24,0.434588385449904276
2053013552452600032,appliances.personal.scales,4,47.24,11100269,4,47.24,1.000000000000000000
2116907525235277959,sport.bicycle,4,2751.14,12200053,3,2094.75,0.761411632995776296
2145727399558382059,not specified,4,140.80,29502480,1,41.06,0.291619318181818182
2145727399558382059,not specified,4,140.80,29502603,1,33.33,0.236718750000000000
2145727399558382059,not specified,4,140.80,29502616,1,52.90,0.375710227272727273
2145727399558382059,not specified,4,140.80,29501853,1,13.51,0.095951704545454545
2232732135146389852,apparel.trousers,4,112.48,100020111,2,35.00,0.311166429587482219
2135658542101693154,sport.snowboard,3,388.68,52300008,1,77.22,0.198672429762272306
2135658542101693154,sport.snowboard,3,388.68,52300003,1,208.50,0.536430997221364619
2135658542101693154,sport.snowboard,3,388.68,52300006,1,102.96,0.264896573016363075
2138568472580325973,sport.bicycle,3,414.42,52800000,2,329.48,0.795038849476376623
2141478496122176368,not specified,3,16.04,100003811,2,5.66,0.352867830423940150
2149939352476582010,not specified,3,16.83,55900001,3,16.83,1.000000000000000000
2176851562641490686,not specified,3,32.85,100011768,1,11.11,0.338203957382039574
2176851562641490686,not specified,3,32.85,100037218,1,8.62,0.262404870624048706
2176851562641490686,not specified,3,32.85,100011770,1,13.12,0.399391171993911720
2187707789055361298,construction.tools.screw,3,33.21,100026951,3,33.21,1.000000000000000000
2232732079362146365,electronics.audio.acoustic,3,2889.18,11700296,2,1068.38,0.369786583044323995
2232732087834640627,appliances.kitchen.grill,3,494.58,34900071,1,163.04,0.329653443325650047
2232732087834640627,appliances.kitchen.grill,3,494.58,100010303,1,95.24,0.192567430951514416
2232732087834640627,appliances.kitchen.grill,3,494.58,34900055,1,236.30,0.477779125722835537
2232732088245682425,not specified,3,382.92,30700017,3,382.92,1.000000000000000000
2232732093144629622,construction.tools.light,3,36.20,26025783,1,6.52,0.180110497237569061
2232732093144629622,construction.tools.light,3,36.20,26022337,1,14.61,0.403591160220994475
2232732093144629622,construction.tools.light,3,36.20,26023636,1,15.07,0.416298342541436464
2232732099595469319,furniture.living_room.chair,3,192.56,29800029,1,169.86,0.882114665558786872
2232732099595469319,furniture.living_room.chair,3,192.56,8600140,1,5.57,0.028926049023680931
2232732099595469319,furniture.living_room.chair,3,192.56,8600006,1,17.13,0.088959285417532198
2232732133644828984,apparel.tshirt,3,36.58,100011771,1,11.61,0.317386550027337343
2232732133644828984,apparel.tshirt,3,36.58,100016607,1,14.16,0.387096774193548387
2232732133644828984,apparel.tshirt,3,36.58,100016615,1,10.81,0.295516675779114270
2053013557737423389,not specified,3,25.01,1480005,1,7.66,0.306277489004398241
2053013557737423389,not specified,3,25.01,1480007,1,4.90,0.195921631347461016
2053013557737423389,not specified,3,25.01,26028113,1,12.45,0.497800879648140744
2053013565547217877,accessories.bag,3,5.84,100037261,2,3.14,0.537671232876712329
2060237588744111062,not specified,3,492.30,32100001,3,492.30,1.000000000000000000
2079713978711277851,apparel.shoes,3,398.97,28722057,2,257.40,0.645161290322580645
2090971680481476652,not specified,3,231.06,41800003,1,135.02,0.584350385181338181
